lat,lng,speedLimit,heading,type
35.82864,128.54399,30,-1,0
35.828686,127.102089,30,-1,0
35.828689,128.54483,0,-1,0
35.828742,128.720117,0,-1,0
35.828758,128.549413,0,-1,0
35.82876,127.102091,30,-1,0
35.828769,127.141677,0,-1,0
35.82881,127.134787,0,-1,0
35.828836,127.124556,0,-1,0
35.828852,128.726204,0,-1,0
35.828958,128.589035,0,-1,0
35.828984,127.126051,30,-1,0
35.829041,127.125645,30,-1,0
35.829123,128.526228,0,-1,0
35.829178,128.728789,0,-1,0
35.829188,127.105116,0,-1,0
35.829217,127.175721,60,-1,0
35.829236,128.677356,50,-1,0
35.829265,127.126401,0,-1,0
35.829333,128.720612,0,-1,0
35.829416,127.15135,30,-1,0
35.82944,128.549949,0,-1,0
35.829495,127.151281,30,-1,0
35.829521,127.152469,0,-1,0
35.829533,128.526319,50,-1,0
35.829554,128.723791,50,-1,0
35.829645,127.124872,0,-1,0
35.829786,128.719527,0,-1,0
35.829798,128.709739,30,-1,0
35.829815,128.616563,60,-1,0
35.82985,127.112059,0,-1,0
35.829891,128.622536,60,-1,0
35.829914,128.532841,0,-1,0
35.829941,127.141718,60,-1,0
35.83001,127.116031,0,-1,0
35.830017,127.135931,30,-1,0
35.830044,128.561295,30,-1,0
35.830093,128.738162,30,-1,0
35.830097,127.14151,50,-1,0
35.830118,127.112865,30,-1,0
35.830159,128.737798,30,-1,0
35.830159,128.526254,50,-1,0
35.83018,127.112012,30,-1,0
35.830248,129.152887,80,-1,0
35.8303,127.136086,30,-1,0
35.830313,128.728796,0,-1,0
35.830327,128.701153,110,-1,0
35.83036,127.137572,0,-1,0
35.830377,127.159433,0,-1,0
35.830437,128.561674,0,-1,0
35.830492,128.75218,0,-1,0
35.830573,128.70325,60,-1,0
35.830624,128.527161,30,-1,0
35.830672,127.127153,0,-1,0
35.830798,128.707035,30,-1,0
35.830805,127.162395,30,-1,0
35.830831,128.603794,0,-1,0
35.830833,128.519452,50,-1,0
35.830867,127.163387,30,-1,0
35.830883,128.544684,30,-1,0
35.830976,128.720985,0,-1,0
35.831004,127.163646,30,-1,0
35.831032,127.140175,0,-1,0
35.831089,127.126907,50,-1,0
35.831107,128.526086,0,-1,0
35.83122,128.706933,30,-1,0
35.831229,128.57101,60,-1,0
35.831264,128.526786,30,-1,0
35.831333,129.123452,50,-1,0
35.831416,128.531018,30,-1,0
35.831507,128.531404,30,-1,0
35.831543,128.486332,60,-1,0
35.831592,127.11445,0,-1,0
35.831594,128.535605,50,-1,0
35.831654,127.126211,50,-1,0
35.83172,128.623039,60,-1,0
35.831823,127.162398,0,-1,0
35.831831,127.071701,60,-1,0
35.831846,127.163242,30,-1,0
35.83191,128.737617,0,-1,0
35.831932,128.339271,70,-1,0
35.831932,127.163353,0,-1,0
35.831965,126.740731,30,-1,0
35.831991,128.604345,0,-1,0
35.83202,128.623817,60,-1,0
35.832038,126.740774,30,-1,0
35.832052,127.138887,0,-1,0
35.832084,127.024554,50,-1,0
35.832088,127.109376,30,-1,0
35.83212,128.737481,0,-1,0
35.832125,127.108281,0,-1,0
35.832227,128.339549,70,-1,0
35.832245,127.110536,30,-1,0
35.832345,127.112727,0,-1,0
35.83235,127.109574,30,-1,0
35.832365,127.174556,60,-1,0
35.832392,128.576413,0,-1,0
35.832477,128.730689,30,-1,0
35.832481,127.853031,40,-1,0
35.832487,128.730717,30,-1,0
35.832506,128.553556,0,-1,0
35.832525,128.597676,60,-1,0
35.832574,128.574499,0,-1,0
35.832591,127.120448,0,-1,0
35.832592,128.693217,60,-1,0
35.832728,128.588324,0,-1,0
35.832751,127.0518,90,-1,0
35.832753,127.099343,30,-1,0
35.832757,128.580686,0,-1,0
35.832825,128.735645,0,-1,0
35.832857,127.143525,0,-1,0
35.832893,127.099663,30,-1,0
35.832894,128.329392,100,-1,0
35.83291,129.077452,60,-1,0
35.832927,127.145462,0,-1,0
35.832952,129.202391,60,-1,0
35.832985,128.724678,0,-1,0
35.833042,128.7431,0,-1,0
35.833061,127.100895,0,-1,0
35.833086,128.583515,60,-1,0
35.833123,128.732099,0,-1,0
35.833124,127.096034,30,-1,0
35.833181,128.744484,0,-1,0
35.833185,129.207233,50,-1,0
35.833187,129.202739,60,-1,0
35.833206,127.136717,0,-1,0
35.833248,127.134215,0,-1,0
35.833437,127.145164,0,-1,0
35.833501,127.100247,30,-1,0
35.833548,126.908726,40,-1,0
35.833582,128.548937,0,-1,0
35.833584,126.90889,40,-1,0
35.833648,128.604624,0,-1,0
35.833649,127.099886,30,-1,0
35.83369,127.160716,30,-1,0
35.833692,128.192812,30,-1,0
35.833699,128.554707,50,-1,0
35.833748,128.720668,0,-1,0
35.833753,127.116171,60,-1,0
35.83384,127.160189,30,-1,0
35.833859,128.543757,40,-1,0
35.833877,128.550684,30,-1,0
35.833931,128.555337,0,-1,0
35.833943,128.734565,60,-1,0
35.833994,127.13268,0,-1,0
35.834014,128.734684,60,-1,0
35.834038,128.740683,60,-1,0
35.834045,129.162372,60,-1,0
35.834051,128.544349,40,-1,0
35.834173,127.121035,0,-1,0
35.83418,127.134489,0,-1,0
35.83425,127.163353,0,-1,0
35.834263,129.287516,60,-1,0
35.834282,126.742661,60,-1,0
35.834294,128.575056,0,-1,0
35.834312,128.60325,50,-1,0
35.834337,129.287422,60,-1,0
35.834364,128.581987,0,-1,0
35.834392,128.726014,60,-1,0
35.834405,128.557629,0,-1,0
35.834405,127.135782,0,-1,0
35.834413,127.157446,30,-1,0
35.834446,129.120014,50,-1,0
35.83446,128.704294,40,-1,0
35.83447,128.6004,30,-1,0
35.834482,128.715377,30,-1,0
35.834495,127.129282,0,-1,0
35.834547,128.715222,30,-1,0
35.83462,128.556427,0,-1,0
35.83466,127.100716,0,-1,0
35.834667,127.097579,50,-1,0
35.834691,128.716997,50,-1,0
35.834765,128.571584,40,-1,0
35.834798,128.585284,0,-1,0
35.834827,127.115622,0,-1,0
35.834873,128.61658,50,-1,0
35.834901,128.60036,30,-1,0
35.834905,128.54536,0,-1,0
35.83491,127.107245,60,-1,0
35.834932,127.157502,30,-1,0
35.834965,128.55279,0,-1,0
35.834971,128.573702,0,-1,0
35.835043,128.562936,0,-1,0
35.835088,127.159142,0,-1,0
35.835104,128.57381,30,-1,0
35.835165,128.502088,60,-1,0
35.835173,128.530637,30,-1,0
35.835178,128.482368,60,-1,0
35.83521,128.600651,0,-1,0
35.835222,128.533098,0,-1,0
35.835255,127.070534,0,-1,0
35.83535,127.646122,60,-1,0
35.835353,127.073573,0,-1,0
35.835368,127.111956,0,-1,0
35.835394,127.119831,0,-1,0
35.835411,127.166571,50,-1,0
35.835491,127.114822,30,-1,0
35.835501,127.167678,0,-1,0
35.835515,127.066309,0,-1,0
35.835518,129.222561,50,-1,0
35.83553,128.530836,30,-1,0
35.83556,128.575312,40,-1,0
35.835621,128.579797,50,-1,0
35.835622,127.114481,30,-1,0
35.835665,127.066073,30,-1,0
35.835672,128.720712,0,-1,0
35.835718,126.899145,80,-1,0
35.835721,127.115974,30,-1,0
35.835723,127.11576,30,-1,0
35.83574,127.066083,30,-1,0
35.835753,127.064944,30,-1,0
35.835813,127.062901,0,-1,0
35.835908,126.899147,80,-1,0
35.835917,128.509974,60,-1,0
35.835917,128.556591,0,-1,0
35.835936,128.813521,80,-1,0
35.836,128.704004,40,-1,0
35.836004,127.163735,0,-1,0
35.836019,128.536236,0,-1,0
35.83623,128.516089,60,-1,0
35.836246,127.114751,0,-1,0
35.836261,128.717748,60,-1,0
35.836265,128.717732,60,-1,0
35.83628,128.55147,0,-1,0
35.836307,128.536393,0,-1,0
35.836319,127.361938,30,-1,0
35.836321,128.5373,0,-1,0
35.836331,128.552809,0,-1,0
35.836392,127.361902,30,-1,0
35.836396,128.56228,0,-1,0
35.836448,128.522734,0,-1,0
35.836478,128.515649,60,-1,0
35.836484,128.555616,0,-1,0
35.836522,129.117526,50,-1,0
35.836529,128.537224,0,-1,0
35.836536,128.491376,0,-1,0
35.836577,127.112095,30,-1,0
35.836616,127.135716,30,-1,0
35.836629,128.539353,0,-1,0
35.836663,128.557072,0,-1,0
35.836668,127.135806,30,-1,0
35.836698,128.580052,0,-1,0
35.836726,128.708468,30,-1,0
35.836727,127.111094,30,-1,0
35.836731,127.065416,0,-1,0
35.83674,127.156917,50,-1,0
35.836763,127.155976,0,-1,0
35.83679,127.111118,30,-1,0
35.836801,128.556475,0,-1,0
35.836853,127.145046,0,-1,0
35.836861,128.698088,30,-1,0
35.836862,128.753595,0,-1,0
35.836862,128.533209,0,-1,0
35.836891,128.55305,50,-1,0
35.836926,128.708789,30,-1,0
35.836961,128.564599,30,-1,0
35.836969,127.1103,0,-1,0
35.836983,128.607134,60,-1,0
35.836989,127.064462,30,-1,0
35.837004,128.616913,50,-1,0
35.83702,127.112259,30,-1,0
35.837065,128.696146,30,-1,0
35.837074,128.530895,60,-1,0
35.837116,128.490616,0,-1,0
35.837209,128.611769,50,-1,0
35.837235,128.537648,60,-1,0
35.837246,127.064621,30,-1,0
35.837347,128.53864,0,-1,0
35.837362,127.145621,30,-1,0
35.837365,128.612026,50,-1,0
35.837365,128.548549,50,-1,0
35.837409,127.115458,0,-1,0
35.837416,127.348105,80,-1,0
35.837419,127.116086,0,-1,0
35.837435,128.530412,60,-1,0
35.837437,127.111161,0,-1,0
35.837445,127.056529,60,-1,0
35.837504,128.55855,0,-1,0
35.837505,127.101354,0,-1,0
35.83752,127.112341,30,-1,0
35.837557,128.541017,50,-1,0
35.837573,127.36697,60,-1,0
35.837646,127.102121,0,-1,0
35.837665,128.537171,60,-1,0
35.837674,127.347976,80,-1,0
35.837698,127.367411,60,-1,0
35.837723,128.560688,0,-1,0
35.837813,128.755306,0,-1,0
35.837816,128.557224,0,-1,0
35.837819,126.908856,60,-1,0
35.837878,128.557942,50,-1,0
35.837878,128.599023,0,-1,0
35.837879,127.111801,30,-1,0
35.837899,127.391402,60,-1,0
35.837908,127.150831,30,-1,0
35.837933,127.347803,80,-1,0
35.837943,127.34761,80,-1,0
35.837948,127.070398,0,-1,0
35.837955,129.202548,60,-1,0
35.838034,128.564454,0,-1,0
35.838056,127.062305,0,-1,0
35.83806,128.601457,0,-1,0
35.838061,126.909135,60,-1,0
35.838095,128.726697,0,-1,0
35.838095,127.136854,0,-1,0
35.838109,128.601405,30,-1,0
35.838156,127.058447,50,-1,0
35.838176,128.491486,0,-1,0
35.838192,128.555987,0,-1,0
35.838216,127.151101,30,-1,0
35.838247,128.755276,0,-1,0
35.838277,127.100028,0,-1,0
35.838325,127.13786,30,-1,0
35.83838,127.061496,0,-1,0
35.838423,129.202731,60,-1,0
35.838441,127.077169,0,-1,0
35.838449,127.152614,30,-1,0
35.838463,127.152528,30,-1,0
35.838516,127.118482,50,-1,0
35.83852,127.061489,0,-1,0
35.838533,127.055399,50,-1,0
35.838569,128.534471,0,-1,0
35.838645,127.138142,30,-1,0
35.838705,127.055949,60,-1,0
35.838762,127.058146,60,-1,0
35.838783,128.55129,50,-1,0
35.838787,127.877183,30,-1,0
35.838802,126.492094,80,-1,0
35.838804,127.877194,30,-1,0
35.838826,126.492416,80,-1,0
35.838826,127.145678,30,-1,0
35.838828,128.575783,0,-1,0
35.838849,127.155649,50,-1,0
35.838857,128.575418,0,-1,0
35.838862,128.602304,0,-1,0
35.83887,128.568887,0,-1,0
35.838875,128.56889,0,-1,0
35.838918,128.556745,0,-1,0
35.838926,128.604557,0,-1,0
35.838971,127.068178,50,-1,0
35.838991,127.144413,0,-1,0
35.839006,127.100838,60,-1,0
35.83907,128.564723,50,-1,0
35.839079,129.083907,60,-1,0
35.839192,127.152228,0,-1,0
35.839209,128.628795,50,-1,0
35.839215,127.050938,90,-1,0
35.839266,127.143544,30,-1,0
35.839275,127.108698,50,-1,0
35.8393,128.547079,40,-1,0
35.839321,128.537953,0,-1,0
35.839322,127.143465,30,-1,0
35.839361,128.56424,50,-1,0
35.839461,128.541623,50,-1,0
35.839572,127.165648,30,-1,0
35.839579,128.598454,30,-1,0
35.839587,128.546489,40,-1,0
35.839588,128.571527,0,-1,0
35.839592,128.709208,60,-1,0
35.839601,128.623776,60,-1,0
35.839602,128.564653,0,-1,0
35.839612,127.129097,60,-1,0
35.839653,128.623425,50,-1,0
35.839655,128.600934,0,-1,0
35.839709,128.544853,40,-1,0
35.839728,127.057573,0,-1,0
35.839751,128.567543,0,-1,0
35.839767,127.059285,0,-1,0
35.839769,128.758297,0,-1,0
35.839834,128.757905,0,-1,0
35.839875,127.062404,0,-1,0
35.839909,128.580022,50,-1,0
35.839909,128.707325,60,-1,0
35.839914,128.712716,30,-1,0
35.839935,128.31068,60,-1,0
35.839972,128.763249,50,-1,0
35.839974,129.211517,50,-1,0
35.840022,128.76549,0,-1,0
35.840024,128.491498,0,-1,0
35.840027,128.598374,30,-1,0
35.840082,128.314507,60,-1,0
35.840105,128.71248,30,-1,0
35.840233,128.595397,0,-1,0
35.840289,128.599745,0,-1,0
35.840321,127.165605,30,-1,0
35.840382,128.537208,0,-1,0
35.840444,128.633886,50,-1,0
35.840457,128.61209,50,-1,0
35.840557,128.547292,0,-1,0
35.840612,128.545012,0,-1,0
35.840636,128.63328,50,-1,0
35.84068,127.120224,0,-1,0
35.840722,128.602756,50,-1,0
35.84074,128.507114,50,-1,0
35.840757,128.759569,60,-1,0
35.84077,128.57443,50,-1,0
35.840931,128.60134,50,-1,0
35.840938,128.583193,0,-1,0
35.84094,128.608185,50,-1,0
35.840947,127.128051,0,-1,0
35.840954,127.125827,30,-1,0
35.841014,127.151493,0,-1,0
35.841024,127.125759,30,-1,0
35.841096,128.610111,50,-1,0
35.841134,128.76615,30,-1,0
35.841141,127.13159,0,-1,0
35.841151,127.154744,30,-1,0
35.841158,128.582258,0,-1,0
35.841179,128.685739,60,-1,0
35.841195,127.110386,50,-1,0
35.841263,127.12429,0,-1,0
35.841301,128.544638,40,-1,0
35.841301,127.057331,0,-1,0
35.841322,127.080617,60,-1,0
35.84144,127.154903,30,-1,0
35.84147,128.742882,30,-1,0
35.841512,129.242801,60,-1,0
35.841527,128.556547,30,-1,0
35.841535,129.186159,60,-1,0
35.84157,128.586216,0,-1,0
35.841592,127.056181,30,-1,0
35.841599,128.536185,0,-1,0
35.841617,127.056256,30,-1,0
35.841662,127.078811,0,-1,0
35.841674,127.277612,60,-1,0
35.841681,128.733114,60,-1,0
35.841766,128.556043,30,-1,0
35.841806,128.531988,0,-1,0
35.84186,128.585327,0,-1,0
35.841972,127.125777,0,-1,0
35.842086,127.155949,0,-1,0
35.842131,129.229174,30,-1,0
35.842142,126.887834,50,-1,0
35.842222,129.208519,30,-1,0
35.842247,128.584534,0,-1,0
35.842258,128.604891,0,-1,0
35.842354,127.122105,0,-1,0
35.842379,128.536783,0,-1,0
35.842405,128.638741,50,-1,0
35.842492,129.188951,30,-1,0
35.84253,129.189065,30,-1,0
35.842542,127.139342,60,-1,0
35.842575,128.639154,50,-1,0
35.842701,128.695763,60,-1,0
35.842707,128.546277,0,-1,0
35.842778,128.534388,0,-1,0
35.842802,127.078762,0,-1,0
35.842826,127.106888,0,-1,0
35.843113,127.107175,30,-1,0
35.843119,127.107544,30,-1,0
35.843136,128.695073,60,-1,0
35.843136,128.579607,0,-1,0
35.843197,127.405677,60,-1,0
35.843213,128.596992,0,-1,0
35.843217,128.596988,0,-1,0
35.84324,128.585291,0,-1,0
35.843243,127.126534,0,-1,0
35.843306,128.551076,40,-1,0
35.843328,127.146791,0,-1,0
35.843379,128.539805,30,-1,0
35.843384,128.561788,40,-1,0
35.843394,127.063856,0,-1,0
35.843395,127.138522,0,-1,0
35.843417,127.072699,0,-1,0
35.843475,128.527697,30,-1,0
35.843511,127.057023,50,-1,0
35.843512,127.128024,0,-1,0
35.843543,127.270515,30,-1,0
35.843564,127.18964,100,-1,0
35.843568,127.189744,100,-1,0
35.843595,127.113093,50,-1,0
35.843597,127.269974,30,-1,0
35.84362,128.59032,40,-1,0
35.843623,128.539998,30,-1,0
35.843653,128.70637,30,-1,0
35.843669,127.165154,60,-1,0
35.843671,128.532037,30,-1,0
35.843753,128.537375,60,-1,0
35.843767,128.59797,0,-1,0
35.843781,128.535856,0,-1,0
35.843791,127.07601,0,-1,0
35.843802,127.147858,30,-1,0
35.84381,127.106945,0,-1,0
35.843877,128.584714,0,-1,0
35.843897,128.583738,0,-1,0
35.843925,129.271915,50,-1,0
35.843927,128.579888,50,-1,0
35.844036,127.147751,30,-1,0
35.844051,129.228906,50,-1,0
35.844055,128.342466,70,-1,0
35.84407,128.58008,50,-1,0
35.84408,128.59065,40,-1,0
35.84412,128.52828,30,-1,0
35.844132,128.703817,30,-1,0
35.844138,128.532704,0,-1,0
35.844183,128.604815,0,-1,0
35.844195,127.124038,0,-1,0
35.844211,128.608096,60,-1,0
35.844223,128.491665,60,-1,0
35.844237,127.142291,0,-1,0
35.844274,128.581364,0,-1,0
35.844307,128.603618,0,-1,0
35.84438,128.588771,50,-1,0
35.844388,128.529063,0,-1,0
35.844401,128.52836,30,-1,0
35.844406,128.61658,50,-1,0
35.844438,128.549964,0,-1,0
35.844449,128.563478,40,-1,0
35.844454,128.536669,0,-1,0
35.844466,127.126429,0,-1,0
35.844506,128.532418,30,-1,0
35.844571,128.53864,0,-1,0
35.844583,127.080046,0,-1,0
35.844606,128.642045,50,-1,0
35.844645,129.212004,50,-1,0
35.844653,128.604619,0,-1,0
35.844668,127.071961,50,-1,0
35.844685,126.990698,30,-1,0
35.844691,126.990839,30,-1,0
35.844701,128.56901,50,-1,0
35.844714,128.60318,0,-1,0
35.844759,128.588679,0,-1,0
35.84478,128.616886,50,-1,0
35.844783,129.095134,30,-1,0
35.844783,127.073899,0,-1,0
35.844849,128.706665,40,-1,0
35.844853,127.072377,50,-1,0
35.844898,128.546137,0,-1,0
35.844929,127.082096,0,-1,0
35.844962,128.642314,50,-1,0
35.844974,127.12128,0,-1,0
35.845157,128.570821,0,-1,0
35.84518,128.706558,40,-1,0
35.845253,128.594671,0,-1,0
35.84529,128.56863,50,-1,0
35.845674,127.147526,0,-1,0
35.845794,127.078452,30,-1,0
35.845799,127.081891,0,-1,0
35.845974,128.589108,0,-1,0
35.845979,126.913689,80,-1,0
35.846048,127.07394,30,-1,0
35.846081,127.073376,0,-1,0
35.846193,128.536844,60,-1,0
35.846204,127.073568,30,-1,0
35.846215,128.624981,60,-1,0
35.846383,127.152576,50,-1,0
35.846402,128.620229,50,-1,0
35.846476,127.07339,30,-1,0
35.846519,128.590186,0,-1,0
35.846536,128.649529,50,-1,0
35.846537,128.620813,50,-1,0
35.846602,128.534559,30,-1,0
35.846612,129.231398,30,-1,0
35.846636,128.60759,60,-1,0
35.84668,128.599509,0,-1,0
35.846724,126.78238,30,-1,0
35.846737,127.152392,60,-1,0
35.846783,127.074353,0,-1,0
35.846786,127.061053,50,-1,0
35.846827,129.231705,30,-1,0
35.84688,128.536243,0,-1,0
35.847034,127.154978,0,-1,0
35.847041,129.235641,60,-1,0
35.84711,128.6101,50,-1,0
35.84715,128.612573,50,-1,0
35.847369,127.117691,60,-1,0
35.847458,128.604264,50,-1,0
35.847458,128.551859,40,-1,0
35.847464,128.534873,0,-1,0
35.847495,127.121031,0,-1,0
35.84753,129.228858,30,-1,0
35.84753,129.281369,60,-1,0
35.847557,127.080402,0,-1,0
35.847642,128.533259,0,-1,0
35.847667,128.603824,50,-1,0
35.847703,127.117633,60,-1,0
35.8478,127.074982,0,-1,0
35.847846,128.534649,0,-1,0
35.84788,128.534345,0,-1,0
35.847915,127.155263,0,-1,0
35.847917,129.228982,30,-1,0
35.847994,127.157751,0,-1,0
35.848084,127.162131,0,-1,0
35.848173,126.81643,40,-1,0
35.848185,127.079711,0,-1,0
35.84819,128.537624,0,-1,0
35.848417,126.930101,40,-1,0
35.848432,128.624461,60,-1,0
35.848434,128.533441,0,-1,0
35.848437,128.472793,60,-1,0
35.848485,127.161883,0,-1,0
35.848487,126.930148,40,-1,0
35.848526,127.074137,50,-1,0
35.848547,128.515983,50,-1,0
35.848557,127.11179,0,-1,0
35.848628,127.112725,30,-1,0
35.848644,127.062056,30,-1,0
35.848658,127.061986,30,-1,0
35.848673,127.062207,0,-1,0
35.848689,128.527547,60,-1,0
35.848694,127.159871,0,-1,0
35.848697,127.110668,30,-1,0
35.848736,128.536388,0,-1,0
35.848743,127.113785,0,-1,0
35.848752,128.53258,0,-1,0
35.848768,127.110597,30,-1,0
35.848773,128.601146,0,-1,0
35.848777,128.570409,0,-1,0
35.848784,127.157687,0,-1,0
35.848947,127.084728,60,-1,0
35.84895,128.60378,30,-1,0
35.849024,128.599283,0,-1,0
35.84907,128.478889,0,-1,0
35.849123,127.160408,60,-1,0
35.849183,128.545214,0,-1,0
35.849197,127.152435,0,-1,0
35.849255,127.116527,0,-1,0
35.849302,128.657034,50,-1,0
35.849362,129.22338,50,-1,0
35.849452,128.527403,0,-1,0
35.849502,128.546704,30,-1,0
35.84952,128.60371,30,-1,0
35.849526,128.535164,0,-1,0
35.849537,128.530197,60,-1,0
35.849554,128.477937,30,-1,0
35.849576,127.160487,60,-1,0
35.849629,128.530117,0,-1,0
35.849689,128.547058,30,-1,0
35.849689,128.571552,50,-1,0
35.849689,127.163471,0,-1,0
35.84972,128.538099,0,-1,0
35.849724,128.482277,30,-1,0
35.849741,128.532181,0,-1,0
35.849766,128.797955,50,-1,0
35.849773,128.8174,80,-1,0
35.849827,127.154618,0,-1,0
35.849851,128.482036,30,-1,0
35.849913,128.607422,0,-1,0
35.849942,129.205091,30,-1,0
35.849967,128.537606,60,-1,0
35.849989,128.473286,60,-1,0
35.850016,129.212148,30,-1,0
35.850041,128.478146,30,-1,0
35.850067,128.588672,0,-1,0
35.850079,128.60368,0,-1,0
35.850134,128.597354,0,-1,0
35.85014,129.204873,30,-1,0
35.850167,129.211768,30,-1,0
35.850178,129.102549,30,-1,0
35.8502,128.572555,0,-1,0
35.850202,128.605122,0,-1,0
35.850226,128.473681,0,-1,0
35.85025,128.536383,60,-1,0
35.850259,128.530267,50,-1,0
35.850276,128.507409,50,-1,0
35.850303,128.538668,0,-1,0
35.850327,128.53548,0,-1,0
35.850363,128.523236,0,-1,0
35.850379,128.598638,50,-1,0
35.850406,128.651921,30,-1,0
35.850582,128.481787,0,-1,0
35.850596,127.123125,0,-1,0
35.850634,127.034479,30,-1,0
35.850651,127.034375,30,-1,0
35.850672,127.155806,30,-1,0
35.850727,128.728041,60,-1,0
35.850743,128.603414,0,-1,0
35.850746,128.530379,0,-1,0
35.850801,128.524,30,-1,0
35.850856,128.529892,0,-1,0
35.850941,128.576535,40,-1,0
35.850946,128.525337,30,-1,0
35.851046,128.52368,30,-1,0
35.851062,128.590002,0,-1,0
35.851079,128.594128,0,-1,0
35.851141,127.033495,0,-1,0
35.851193,128.638784,50,-1,0
35.851242,128.579095,0,-1,0
35.851363,127.120152,50,-1,0
35.851407,128.506746,0,-1,0
35.851459,128.49778,60,-1,0
35.851498,128.448503,70,-1,0
35.851607,128.539463,0,-1,0
35.85165,128.509308,60,-1,0
35.851657,128.492759,60,-1,0
35.851672,128.492743,60,-1,0
35.851728,128.585301,30,-1,0
35.851738,128.550641,0,-1,0
35.851763,127.155238,30,-1,0
35.85182,127.156374,0,-1,0
35.851869,128.595845,0,-1,0
35.8519,127.189746,80,-1,0
35.85191,128.540185,0,-1,0
35.851955,128.597582,0,-1,0
35.85196,128.514444,0,-1,0
35.851983,128.513315,0,-1,0
35.851988,127.156049,30,-1,0
35.852004,127.156401,30,-1,0
35.852122,128.60566,0,-1,0
35.852128,128.582109,50,-1,0
35.852182,128.582632,0,-1,0
35.852249,128.604964,0,-1,0
35.852298,128.518117,30,-1,0
35.85237,128.51552,40,-1,0
35.852398,128.46709,30,-1,0
35.852422,126.905834,30,-1,0
35.852469,126.636488,80,-1,0
35.852597,128.506665,0,-1,0
35.852597,128.597906,0,-1,0
35.85263,128.481167,60,-1,0
35.852636,126.905697,30,-1,0
35.852673,126.636437,80,-1,0
35.852698,128.537531,60,-1,0
35.852728,128.613292,40,-1,0
35.852746,128.59037,50,-1,0
35.852788,128.594467,0,-1,0
35.85289,128.59081,50,-1,0
35.852915,128.683899,60,-1,0
35.852935,128.481023,60,-1,0
35.853024,128.473823,60,-1,0
35.853066,128.527571,0,-1,0
35.853078,126.709805,40,-1,0
35.85311,126.711127,40,-1,0
35.853128,127.154788,50,-1,0
35.853137,128.477974,0,-1,0
35.85318,128.571278,30,-1,0
35.85319,127.106364,60,-1,0
35.853246,127.104959,0,-1,0
35.853293,128.518882,0,-1,0
35.8533,128.496008,0,-1,0
35.853329,128.57229,0,-1,0
35.85333,128.510169,0,-1,0
35.853389,128.54628,60,-1,0
35.853393,128.613619,40,-1,0
35.85344,127.135703,0,-1,0
35.853444,126.955523,30,-1,0
35.853446,128.495479,30,-1,0
35.853496,126.873933,80,-1,0
35.853539,127.120009,0,-1,0
35.85357,128.58648,0,-1,0
35.853584,126.956413,30,-1,0
35.853764,128.507725,0,-1,0
35.853768,128.622584,50,-1,0
35.853785,128.49571,30,-1,0
35.853793,128.530364,50,-1,0
35.853808,126.822435,30,-1,0
35.853839,128.464414,30,-1,0
35.85385,128.526126,40,-1,0
35.853867,128.6257,60,-1,0
35.853874,126.822398,30,-1,0
35.853938,128.352245,70,-1,0
35.85396,128.352636,70,-1,0
35.854003,127.116721,0,-1,0
35.854009,128.546421,0,-1,0
35.854048,127.155682,0,-1,0
35.85408,128.53064,50,-1,0
35.854093,128.65625,60,-1,0
35.854133,128.525579,40,-1,0
35.854189,126.88409,80,-1,0
35.854194,128.590919,0,-1,0
35.854204,128.583379,0,-1,0
35.85428,128.509433,0,-1,0
35.854333,128.617632,50,-1,0
35.854352,127.209272,80,-1,0
35.854454,128.611538,50,-1,0
35.854459,128.547993,0,-1,0
35.854461,128.513442,0,-1,0
35.854462,127.089007,50,-1,0
35.854575,127.12046,0,-1,0
35.854595,127.208974,80,-1,0
35.854616,128.816242,30,-1,0
35.854676,128.613314,50,-1,0
35.854676,128.609129,50,-1,0
35.854754,128.559675,50,-1,0
35.854803,127.119508,0,-1,0
35.854837,128.526531,0,-1,0
35.854844,127.002476,30,-1,0
35.854863,128.573842,50,-1,0
35.854907,127.002499,30,-1,0
35.854983,128.559604,0,-1,0
35.854995,128.506692,0,-1,0
35.855015,128.622873,30,-1,0
35.855095,128.574329,0,-1,0
35.8551,128.505231,0,-1,0
35.85511,128.502829,0,-1,0
35.855225,126.990919,60,-1,0
35.855227,128.532014,0,-1,0
35.855228,128.550003,60,-1,0
35.855283,128.559646,50,-1,0
35.855291,128.491825,0,-1,0
35.855298,128.499674,50,-1,0
35.855328,128.491858,60,-1,0
35.855341,128.589002,30,-1,0
35.855367,128.513069,40,-1,0
35.855372,128.493951,0,-1,0
35.855376,128.500049,50,-1,0
35.855576,128.503161,40,-1,0
35.855598,128.552073,60,-1,0
35.855666,128.552599,0,-1,0
35.8557,128.499588,0,-1,0
35.855773,127.11896,30,-1,0
35.855815,129.210161,50,-1,0
35.855846,128.467965,60,-1,0
35.855859,126.839618,60,-1,0
35.855932,126.839539,60,-1,0
35.855971,127.234043,30,-1,0
35.855974,128.582717,0,-1,0
35.856039,127.234004,30,-1,0
35.856041,128.626022,60,-1,0
35.856059,128.626006,60,-1,0
35.856147,127.120152,30,-1,0
35.85625,128.5964,50,-1,0
35.85628,128.650607,60,-1,0
35.856284,127.448389,60,-1,0
35.856361,128.556335,0,-1,0
35.856401,128.586668,0,-1,0
35.856407,128.574341,50,-1,0
35.856537,128.463593,30,-1,0
35.856553,129.228583,60,-1,0
35.856554,127.151519,0,-1,0
35.856594,127.066664,50,-1,0
35.856628,128.525104,0,-1,0
